"","id","id_seq","transicao","V1023","idade","genero","VD3004","V2010","V2005","UF","qtd_pessoas","periodo_ajust","ensino_medio","ensino_superior","raça","posicao_familiar","tempo_desemprego","filhos","regiao","renda_domiciliar","renda_depois"
"4527","330322901_02_11_11_07_2005_Homem_3351011",375687,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",18,"Homem","Médio incompleto ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Rio de Janeiro",3,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",6,0,"Sudeste",453.333333333333,1500
"4528","330217850_14_11_11_11_2003_Mulher_3352011",375806,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Mulher","Superior incompleto ou equivalente","Branca","Filho(a) do responsável e do cônjuge","Rio de Janeiro",4,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",12,0,"Sudeste",766.5,1600
"4529","330343708_01_11_04_06_1984_Homem_3353013",375988,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",39,"Homem","Médio incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Rio de Janeiro",2,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",9,0,"Sudeste",0,400
"4530","350549642_06_11_13_03_1997_Mulher_3510112",376298,"Migrou para o setor privado","Capital",26,"Mulher","Superior completo","Branca","Filho(a) somente do responsável","São Paulo",2,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",3,0,"Sudeste",2875,2000
"4531","350403160_10_11_15_06_1985_Homem_3510113",376342,"Migrou para TCP","Capital",38,"Homem","Médio completo ou equivalente","Branca","Pessoa responsável pelo domicílio","São Paulo",3,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",1,1,"Sudeste",0,800
"4532","350531857_13_11_22_01_1997_Homem_3510212",376458,"Migrou para o setor privado","Capital",26,"Homem","Superior incompleto ou equivalente","Branca","Outro parente","São Paulo",3,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",5,0,"Sudeste",1950,2500
"4533","350272110_04_11_22_09_1979_Mulher_3510311",376548,"Migrou para o setor privado","Capital",44,"Mulher","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","São Paulo",2,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",9,0,"Sudeste",0,1700
"4534","350387225_10_11_02_01_1990_Homem_3510311",376578,"Migrou para o setor privado","Capital",33,"Homem","Médio completo ou equivalente","Parda","Neto(a)","São Paulo",5,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",3,0,"Sudeste",1660,2000
"4535","350615540_06_11_27_07_1994_Homem_3510311",376616,"Migrou para o setor privado","Capital",29,"Homem","Superior incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","São Paulo",1.6,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",7,0,"Sudeste",500,1900
"4536","350621123_11_11_05_09_1964_Homem_3510312",376674,"Migrou para o setor privado","Capital",59,"Homem","Médio completo ou equivalente","Branca","Cônjuge ou companheiro(a) de sexo diferente","São Paulo",4.8,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",1,0,"Sudeste",250,3575
"4537","350311187_14_11_29_08_1976_Mulher_3521011",376774,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",47,"Mulher","Superior completo","Branca","Pessoa responsável pelo domicílio","São Paulo",1.2,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Responsável pelo domicílio",4,0,"Sudeste",1500,2336
"4538","351319380_03_11_09_04_1999_Mulher_3521012",376902,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",24,"Mulher","Médio completo ou equivalente","Branca","Filho(a) do responsável e do cônjuge","São Paulo",4.4,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",5,0,"Sudeste",1037.5,1900
"4539","350479858_07_11_04_04_1977_Mulher_3522012",376982,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",46,"Mulher","Fundamental incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","São Paulo",3,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",14,2,"Sudeste",0,1350
"4540","351111570_14_11_19_12_2001_Homem_3522012",377013,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",22,"Homem","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","São Paulo",1,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",2,0,"Sudeste",0,1075
"4541","350240333_08_11_19_01_1977_Homem_3531011",377127,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",46,"Homem","Superior completo","Branca","Filho(a) somente do responsável","São Paulo",3.8,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",36,0,"Sudeste",0,3250
"4542","350702895_10_11_10_12_1982_Homem_3531011",377161,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",41,"Homem","Médio incompleto ou equivalente","Preta","Pessoa responsável pelo domicílio","São Paulo",4,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",10,1,"Sudeste",650,2000
"4543","350392448_14_11_04_11_1988_Mulher_3532012",377298,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",35,"Mulher","Médio completo ou equivalente","Preta","Pessoa responsável pelo domicílio","São Paulo",2,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",12,0,"Sudeste",1450,2350
"4544","351136748_09_11_15_05_2005_Homem_3551011",377434,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",18,"Homem","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","São Paulo",4,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",15,0,"Sudeste",1250,800
"4545","350049717_02_11_12_09_1992_Mulher_3551012",377464,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",31,"Mulher","Superior completo","Parda","Outro parente","São Paulo",4,"Pós-pandemia","Ensino médio completo","Superior completo","Não branco","Não responsável pelo domicílio",36,0,"Sudeste",0,1606
"4546","351154026_03_11_10_10_1997_Mulher_3551013",377538,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",26,"Mulher","Superior completo","Branca","Pessoa responsável pelo domicílio","São Paulo",1,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Responsável pelo domicílio",14,0,"Sudeste",0,1550
"4547","350138524_12_11_22_08_2004_Mulher_3553011",377794,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",19,"Mulher","Médio completo ou equivalente","Branca","Filho(a) do responsável e do cônjuge","São Paulo",6,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",5,0,"Sudeste",1112.41666666667,1700
"4548","350607220_14_11_01_12_1978_Homem_3553013",377930,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",44,"Homem","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","São Paulo",2.4,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",4,0,"Sudeste",830,1885
"4549","410256890_11_11_23_01_1997_Homem_4110111",378259,"Migrou para o setor privado","Capital",26,"Homem","Médio completo ou equivalente","Parda","Filho(a) somente do responsável","Paraná",2,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",5,0,"Sul",500,1600.5
"4550","410268086_02_11_13_01_1965_Homem_4110111",378263,"Migrou para o setor privado","Capital",59,"Homem","Superior incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Paraná",1.6,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",6,0,"Sul",0,3900
"4551","410240749_06_11_06_07_1999_Homem_4110211",378407,"Migrou para o setor privado","Capital",24,"Homem","Médio completo ou equivalente","Branca","Irmão ou irmã","Paraná",2,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",2,0,"Sul",1175,2750
"4552","410074202_12_11_17_07_1966_Mulher_4120013",378647,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",57,"Mulher","Médio completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Paraná",2.6,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",12,0,"Sul",2500,1606
"4553","410189845_14_11_28_12_1977_Mulher_4120013",378668,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",45,"Mulher","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Paraná",4,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",12,0,"Sul",975,1300
"4554","410241088_07_11_10_12_1993_Mulher_4152012",378733,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",30,"Mulher","Superior completo","Branca","Cônjuge ou companheiro(a) de sexo diferente","Paraná",2,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",6,0,"Sul",775,1500
"4555","410267274_04_11_24_06_1965_Homem_4152013",378761,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",58,"Homem","Fundamental incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Paraná",1,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",2,0,"Sul",0,2500
"4556","410026470_01_11_15_06_1964_Homem_4156011",379220,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",59,"Homem","Fundamental incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Paraná",4,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",4,0,"Sul",575,1700
"4557","420192852_06_11_17_02_1982_Mulher_4220011",379524,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",41,"Mulher","Fundamental incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Santa Catarina",1.8,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",12,0,"Sul",675,1225
"4558","420058073_04_11_03_12_1996_Homem_4252011",379874,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",26,"Homem","Médio completo ou equivalente","Branca","Filho(a) somente do responsável","Santa Catarina",3,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",24,0,"Sul",1183.33333333333,2350
"4559","420073379_06_11_25_12_2003_Homem_4252012",380010,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Homem","Fundamental incompleto ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Santa Catarina",6,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",3,0,"Sul",287.5,1300
"4560","420054480_04_11_10_08_1991_Mulher_4253011",380167,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",32,"Mulher","Médio completo ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Santa Catarina",2,"Pós-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",2,0,"Sul",1100,1700
"4561","430060831_13_11_14_04_1981_Homem_4321012",381206,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",42,"Homem","Médio completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Rio Grande do Sul",3,"Pós-pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",12,1,"Sul",583.333333333333,1800
"4562","430067190_02_11_12_08_1987_Homem_4321013",381266,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",36,"Homem","Superior completo","Branca","Pessoa responsável pelo domicílio","Rio Grande do Sul",3,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Responsável pelo domicílio",4,1,"Sul",2666.66666666667,8000
"4563","430088598_13_11_03_07_1963_Homem_4321013",381284,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",60,"Homem","Sem instrução e menos de 1 ano de estudo","Preta","Pessoa responsável pelo domicílio","Rio Grande do Sul",1,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",7,0,"Sul",0,1500
"4564","500053126_05_11_28_09_2003_Homem_5052013",382302,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Homem","Médio incompleto ou equivalente","Branca","Filho(a) do responsável e do cônjuge","Mato Grosso do Sul",5,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Não responsável pelo domicílio",3,0,"Centro-Oeste",490,1706
"4565","510049881_05_11_17_02_1994_Homem_5152012",382747,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",29,"Homem","Superior completo","Branca","Filho(a) do responsável e do cônjuge","Mato Grosso",3,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",6,0,"Centro-Oeste",0,2000
"4566","510064424_04_11_14_07_2005_Homem_5152012",382763,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",18,"Homem","Médio incompleto ou equivalente","Parda","Filho(a) somente do responsável","Mato Grosso",4,"Pós-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",1,0,"Centro-Oeste",2687.5,1600
"4567","520141288_09_11_03_05_1993_Mulher_5210011",383022,"Migrou para o setor privado","Capital",30,"Mulher","Superior completo","Branca","Filho(a) do responsável e do cônjuge","Goiás",4,"Pós-pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",6,0,"Centro-Oeste",290,1331
