"","id","Ano","V4012_ajust","ocupacao","cluster","Trimestre","Trimestre_Ano","UF","UPA","Estrato","V1008","V4012","V1014","V1022","V1016","V2007","V2008","V20081","V20082","V2009","VD4001","VD4002","VD3004","V4039","VD4010","V4032","V4019","V2010","V2005","VD4016","V1028","pessoas_domicilio","VD4016_ajust","regiao","Persistente","Precarizado","Transitório","chefe_domicilio","ensino_superior","renda_media"
"5353","320024297_05_11_10_04_2001_Mulher_3220012",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Espírito Santo",320024297,3220012,"05","Empregado do setor privado",11,"Urbana",3,"Mulher","10","04",2001,23,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",NA,NA,"Preta","Filho(a) do responsável e do cônjuge",2000,315.77019504,5,2077.31048153076,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1259.61816260201
"5354","320024297_11_11_05_10_1962_Homem_3220012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320024297,3220012,"11","Conta própria",11,"Urbana",3,"Homem","05","10",1962,61,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",45,"Construção","Sim","Não","Parda","Pessoa responsável pelo domicílio",2500,228.34674743,2,2596.63810191345,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2172.01015869838
"5355","320031440_13_11_10_09_1986_Mulher_3220012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320031440,3220012,"13","Conta própria",11,"Urbana",3,"Mulher","10","09",1986,37,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Comércio, reparação de veículos automotores e motocicletas","Sim","Sim","Branca","Cônjuge ou companheiro(a) de sexo diferente",2000,282.62380961,3,2077.31048153076,"Sudeste",1,0,0,"Não responsável pelo domicílio","Superior completo",2283.25484632825
"5356","320054422_13_11_12_08_1984_Homem_3220012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320054422,3220012,"13","Conta própria",11,"Urbana",3,"Homem","12","08",1984,39,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",30,"Transporte, armazenagem e correio ","Não","Não","Preta","Pessoa responsável pelo domicílio",1700,316.68791058,2,1765.71390930115,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2120.77930174531
"5357","320063760_01_11_03_11_1996_Mulher_3220012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320063760,3220012,"01","Conta própria",11,"Urbana",3,"Mulher","03","11",1996,27,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Outros Serviços","Sim","Não","Parda","Pessoa responsável pelo domicílio",1350,309.88863812,1,1402.18457503326,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1392.09692202484
"5358","320063760_02_11_25_09_1980_Mulher_3220012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320063760,3220012,"02","Conta própria",11,"Urbana",3,"Mulher","25","09",1980,43,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",50,"Outros Serviços","Não","Não","Branca","Pessoa responsável pelo domicílio",700,319.52936617,5,727.058668535766,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1185.4028460274
"5359","320064043_09_11_23_07_1970_Homem_3220012",2024,NA,"PFT","Persistente",2,"2-2024","Espírito Santo",320064043,3220012,"09",NA,11,"Urbana",3,"Homem","23","07",1970,53,"Pessoas na força de trabalho","Pessoas desocupadas","Fundamental completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",NA,198.04168022,4,NA,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",7210.10671199497
"5360","320065865_08_11_03_03_1975_Mulher_3220012",2024,NA,"PFT","Precarizado",2,"2-2024","Espírito Santo",320065865,3220012,"08",NA,11,"Urbana",3,"Mulher","03","03",1975,49,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Preta","Pessoa responsável pelo domicílio",NA,274.34891192,2,NA,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",212.831645980226
"5361","320077736_13_11_15_12_1977_Mulher_3220012",2024,NA,"PFT","Precarizado",2,"2-2024","Espírito Santo",320077736,3220012,"13",NA,11,"Urbana",3,"Mulher","15","12",1977,46,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,673.43928764,3,NA,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",2939.10904607135
"5362","320092960_03_11_04_12_1977_Mulher_3220012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320092960,3220012,"03","Conta própria",11,"Urbana",3,"Mulher","04","12",1977,46,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",20,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Preta","Pessoa responsável pelo domicílio",1500,378.98041714,2,1557.98286114807,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",778.072940371848
"5363","320092960_09_11_07_11_1991_Mulher_3220012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320092960,3220012,"09","Conta própria",11,"Urbana",3,"Mulher","07","11",1991,32,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Comércio, reparação de veículos automotores e motocicletas","Sim","Sim","Parda","Filho(a) do responsável e do cônjuge",2000,315.49585783,3,2077.31048153076,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2138.70515595658
"5364","320026798_12_11_16_09_1985_Homem_3251011",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320026798,3251011,"12","Conta própria",11,"Urbana",3,"Homem","16","09",1985,38,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",5,"Construção","Não","Não","Parda","Pessoa responsável pelo domicílio",7000,293.90760264,6,7270.58668535766,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",3291.4637589154
"5365","320036503_04_11_02_01_1965_Homem_3251011",2024,"TCP","TCP","Precarizado",2,"2-2024","Espírito Santo",320036503,3251011,"04","Conta própria",11,"Urbana",3,"Homem","02","01",1965,59,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",5,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Parda","Pessoa responsável pelo domicílio",2800,216.35064351,3,2908.23467414306,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",3658.44912162504
"5366","320026460_01_11_17_11_1962_Homem_3251020",2024,"TCP","TCP","Transitório",2,"2-2024","Espírito Santo",320026460,3251020,"01","Conta própria",11,"Rural",3,"Homem","17","11",1962,61,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",1412,160.21431561,3,1466.58119996072,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",2063.48838735678
"5367","320016472_14_11_04_12_2003_Homem_3252011",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Espírito Santo",320016472,3252011,"14","Empregado do setor privado",11,"Urbana",3,"Homem","04","12",2003,20,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Outros Serviços","Sim",NA,"Preta","Filho(a) somente do responsável",1200,282.2974766,3,1246.38628891846,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1529.19544410704
"5368","320078866_06_11_26_05_1967_Homem_3252011",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Espírito Santo",320078866,3252011,"06","Empregado do setor privado",11,"Urbana",3,"Homem","26","05",1967,56,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não",NA,"Parda","Pessoa responsável pelo domicílio",2000,315.8526127,2,2077.31048153076,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",1404.68886346949
"5369","320017115_12_11_08_10_1964_Homem_3252020",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320017115,3252020,"12","Conta própria",11,"Rural",3,"Homem","08","10",1964,59,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Branca","Pessoa responsável pelo domicílio",5000,139.90106863,5,5193.2762038269,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",5387.70601786609
"5370","320070778_03_11_29_08_1989_Homem_3252020",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320070778,3252020,"03","Conta própria",11,"Rural",3,"Homem","29","08",1989,34,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",44,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",1600,174.81899245,4,1661.84838522461,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1655.64272869685
"5371","320070778_08_11_28_03_2005_Mulher_3252020",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320070778,3252020,"08","Conta própria",11,"Rural",3,"Mulher","28","03",2005,19,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",15,"Outros Serviços","Não","Não","Parda","Pessoa responsável pelo domicílio",200,147.92638531,3,207.731048153076,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",330.466237594294
"5372","320072390_12_11_03_06_1983_Homem_3252020",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320072390,3252020,"12","Conta própria",11,"Rural",3,"Homem","03","06",1983,41,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Preta","Pessoa responsável pelo domicílio",2000,157.75873545,2,2077.31048153076,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2244.42020136205
"5373","320023018_05_11_15_08_1984_Homem_3253011",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320023018,3253011,"05","Conta própria",11,"Urbana",3,"Homem","15","08",1984,39,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",44,"Indústria geral","Sim","Sim","Parda","Pessoa responsável pelo domicílio",3500,233.81822423,4,3635.29334267883,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2846.35790395523
"5374","320029864_03_11_09_04_1994_Homem_3253020",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320029864,3253020,"03","Conta própria",11,"Rural",3,"Homem","09","04",1994,30,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",1100,116.19355937,3,1142.52076484192,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1496.30524398999
"5375","320076102_07_11_15_08_1973_Homem_3253020",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Espírito Santo",320076102,3253020,"07","Empregado do setor privado",11,"Rural",3,"Homem","15","08",1973,50,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",40,"Comércio, reparação de veículos automotores e motocicletas",NA,NA,"Branca","Pessoa responsável pelo domicílio",2500,292.98370683,4,2596.63810191345,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",3058.39088821409
"5376","330051500_05_11_03_11_1966_Homem_3310111",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330051500,3310111,"05","Conta própria",11,"Urbana",3,"Homem","03","11",1966,57,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",10,"Educação, saúde humana e serviços sociais","Não","Não","Parda","Filho(a) do responsável e do cônjuge",4000,541.35203823,4,4154.37701297047,"Sudeste",1,0,0,"Não responsável pelo domicílio","Superior completo",3862.77506640044
"5377","330089784_01_11_31_08_1999_Homem_3310111",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Rio de Janeiro",330089784,3310111,"01","Empregado do setor privado",11,"Urbana",3,"Homem","31","08",1999,24,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",50,"Transporte, armazenagem e correio ","Não",NA,"Preta","Filho(a) do responsável e do cônjuge",1420,453.74857079,3,1474.80383960452,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",3715.82771373713
"5378","330180332_09_11_19_04_1974_Homem_3310111",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Rio de Janeiro",330180332,3310111,"09","Empregado do setor privado",11,"Urbana",3,"Homem","19","04",1974,50,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas","Não",NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",5000,444.08133684,4,5192.97126621309,"Sudeste",0,0,1,"Não responsável pelo domicílio","Superior completo",3845.16524720158
"5379","330251069_14_11_06_08_1988_Homem_3310111",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330251069,3310111,"14","Conta própria",11,"Urbana",3,"Homem","06","08",1988,35,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",30,"Construção","Sim","Não","Parda","Filho(a) somente do responsável",2000,478.48496459,2,2077.18850648524,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1974.13601528839
"5380","330000239_01_11_19_07_1983_Homem_3310112",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330000239,3310112,"01","Conta própria",11,"Urbana",3,"Homem","19","07",1983,40,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",30,"Transporte, armazenagem e correio ","Não","Não","Parda","Pessoa responsável pelo domicílio",2000,739.88140287,3,2077.18850648524,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2080.71576053486
"5381","330185729_02_11_22_01_1970_Homem_3310112",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330185729,3310112,"02","Conta própria",11,"Urbana",3,"Homem","22","01",1970,54,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Transporte, armazenagem e correio ","Sim","Sim","Branca","Cônjuge ou companheiro(a) de sexo diferente",5000,816.63787978,4,5192.97126621309,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",5201.78940133715
"5382","330219850_12_11_19_12_1974_Homem_3310112",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330219850,3310112,"12","Conta própria",11,"Urbana",3,"Homem","19","12",1974,49,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Educação, saúde humana e serviços sociais","Sim","Não","Preta","Cônjuge ou companheiro(a) de sexo diferente",8000,436.8712799,4,8308.75402594095,"Sudeste",1,0,0,"Não responsável pelo domicílio","Superior completo",8729.80457814886
"5383","330233090_13_11_08_01_1997_Mulher_3310112",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330233090,3310112,"13","Conta própria",11,"Urbana",3,"Mulher","08","01",1997,27,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",18,"Outros Serviços","Não","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",1500,624.92956768,3,1557.89137986393,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2083.43608045707
"5384","330334302_02_11_13_06_1982_Homem_3310112",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330334302,3310112,"02","Conta própria",11,"Urbana",3,"Homem","13","06",1982,41,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",20,"Construção","Não","Não","Parda","Pessoa responsável pelo domicílio",1000,808.33548351,7,1038.59425324262,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",833.336584368513
"5385","330334302_02_11_05_10_1995_Mulher_3310112",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330334302,3310112,"02","Conta própria",11,"Urbana",3,"Mulher","05","10",1995,28,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",44,"Alojamento e alimentação ","Não","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",900,808.33548351,7,934.734827918357,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",977.312656339698
"5386","330341174_02_11_01_11_1996_Homem_3310112",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330341174,3310112,"02","Conta própria",11,"Urbana",3,"Homem","01","11",1996,27,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",60,"Outros Serviços","Não","Não","Preta","Pessoa responsável pelo domicílio",1500,278.97488061,2,1557.89137986393,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2809.49536482951
"5387","330400686_02_11_26_04_1964_Mulher_3310113",2024,"TCP","TCP","Persistente",2,"2-2024","Rio de Janeiro",330400686,3310113,"02","Conta própria",11,"Urbana",3,"Mulher","26","04",1964,60,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",20,"Outros Serviços","Não","Não","Branca","Pessoa responsável pelo domicílio",8000,375.82560374,3,8308.75402594095,"Sudeste",1,0,0,"Responsável pelo domicílio","Superior completo",8322.86304213944
